name,price,date,overview,image
Tour Trung Quốc 4N3Đ: HCM - Tử Cấm Thành - Thiên An Môn - Vạn Lý Trường Thành,14.990.000VND,28-02-2025,"- Khám phá Tử Cấm Thành – Cung điện hoàng gia rộng 72ha, biểu tượng lịch sử triều đại Minh - Thanh. - Bước chân trên Vạn Lý Trường Thành – Kỳ quan thế giới với bề dày lịch sử hơn 2000 năm. - Chiêm ngưỡng Quảng trường Thiên An Môn – Trái tim chính trị và văn hóa của Bắc Kinh. - Thưởng thức Vịt Quay Bắc Kinh – Món ăn trứ danh với lớp da giòn tan, thịt mềm đậm đà. - Trải nghiệm Di Hòa Viên – Cung điện mùa hè lộng lẫy của Từ Hy Thái Hậu.",https://cdn2.ivivu.com/2025/01/22/14/pho-co-tien-mon-ivv-158x100.gif
Tour Trung Quốc 7N6Đ: Thượng Hải - Bắc Kinh - Hàng Châu - Ô Trấn - Vạn Lý Trường Thành (Bay VNA),23.990.000VND,18-03-2025,"- Tản bộ tại Ô Trấn: Khu phố cổ với những cây cầu và con kênh truyền thống. - Thưởng ngoạn phong cảnh tại Hàng Châu: Vẻ đẹp thơ mộng của Tây Hồ. - Khám phá Cố Cung Bắc Kinh: Di sản văn hóa thế giới, cung điện hoàng gia của các triều đại Trung Quốc. - Khám phá Vạn Lý Trường Thành: Biểu tượng lịch sử và văn hóa của Trung Quốc, với phong cảnh hùng vĩ. - Tham quan Thượng Hải: Trải nghiệm thành phố hiện đại với sự pha trộn giữa văn hóa cổ truyền và phát triển hiện đại.",https://cdn2.ivivu.com/2025/01/22/14/di-hoa-vien-ivv-158x100.gif
Tour Trung Quốc 6N5Đ: HCM - Thành Đô - Cửu Trại Câu - Công Viên Gấu Trúc - Selfie Panda,15.950.000VND,06-03-2025,"- Thiên nhiên hùng vĩ, đắm chìm trong khung cảnh núi non hoang sơ và thơ mộng. - Khám phá văn hóa Tạng, trải nghiệm phong tục địa phương độc đáo tại Cửu Trại Câu. - Cửu Trại Câu kỳ diệu, ngắm hồ nước trong xanh, thác nước rực rỡ và cảnh sắc bốn mùa. - Thành Đô sôi động, thưởng thức ẩm thực Tứ Xuyên cay nồng và khám phá Phố Cổ Cẩm Lý. - Selfie với gấu trúc, gặp gỡ gấu trúc dễ thương và lưu lại khoảnh khắc đáng yêu tại Công Viên Gấu Trúc.",https://cdn2.ivivu.com/2019/03/25/15/ivivu-khu-bao-ton-gau-truc-thanh-do-158x100.jpg
Tour Trung Quốc 5N4Đ: Thượng Hải - Ô Trấn - Tô Châu - Hàng Châu - Disneyland (option) Bay VJ,14.950.000VND,03-04-2025,- Dạo Tô Châu: Ngắm 'Venice phương Đông' với những khu vườn cổ. - Dạo Tây Hồ Hàng Châu: Cảnh hồ núi hữu tình và thưởng trà Trung Hoa. - Khám phá Ô Trấn: Thưởng thức vẻ đẹp thanh bình của thị trấn nước cổ. - Vui chơi Disneyland: Hòa mình vào thế giới Disney tại Disneyland Thượng Hải. - Tham quan Thượng Hải: Kết hợp hiện đại và cổ kính với Bến Thượng Hải và khu phố cổ.,https://cdn2.ivivu.com/2024/07/30/17/ivivu-doan-hang-chau-to-chau-158x100.jpg
Tour Trung Quốc 5N4Đ: Thượng Hải - Ô Trấn - Tô Châu - Hàng Châu - Disneyland (option) Bay VNA,15.450.000VND,27-03-2025,"- Khám phá Thượng Hải: Chiêm ngưỡng tháp Oriental Pearl và phố Nam Kinh sôi động. - Dạo quanh Ô Trấn: Tận hưởng vẻ đẹp cổ kính với kênh rạch và kiến trúc trăm năm. - Chiêm ngưỡng Hàng Châu: Ngắm cảnh Tây Hồ tuyệt đẹp, nổi tiếng với phong cảnh hữu tình. - Trải nghiệm Disneyland Thượng Hải (tùy chọn): Vui chơi bất tận trong thế giới Disney huyền ảo. - Tham quan Tô Châu: Đắm mình trong các khu vườn di sản, “Venice phương Đông” đầy thơ mộng.",https://cdn2.ivivu.com/2024/04/10/16/ben-thuong-hai-ivv-158x100.gif
Tour Trung Quốc 4N4Đ: Trùng Khánh - Bắc Kinh - Hồng Nhai Động - Vạn Lý Trường Thành,16.690.000VND,28-02-2025,"- Tham quan Thiên An Môn, quảng trường lịch sử sừng sững giữa lòng Bắc Kinh. - Trải nghiệm Trùng Khánh, thành phố kết hợp hoàn hảo giữa hiện đại và cổ kính. - Chinh phục Vạn Lý Trường Thành, kỳ quan hùng vĩ với khung cảnh choáng ngợp. - Khám phá Hồng Nhai Động, phố cổ lung linh bên bờ sông với nét đẹp truyền thống. - Khám phá Tử Cấm Thành bước vào thế giới hoàng gia đầy bí ẩn với kiến trúc cổ kính tuyệt đẹp.",https://cdn2.ivivu.com/2024/03/18/11/dai-le-duong-nhan-dan-trung-khanh-ivv-158x100.gif
Tour Trung Quốc 7N6Đ: Thượng Hải - Ô Trấn - Hàng Châu - Tô Châu - Vô Tích - Bắc Kinh,22.990.000VND,07-04-2025,"- Dạo bước Ô Trấn cổ kính, cảm nhận nét thanh bình ven sông. - Du thuyền Tây Hồ Hàng Châu, ngắm cảnh thơ mộng tựa tranh vẽ. - Tham quan vườn cổ Tô Châu, khám phá nghệ thuật hoa viên truyền thống. - Chinh phục Vạn Lý Trường Thành và Cố Cung, biểu tượng lịch sử Bắc Kinh. - Khám phá Thượng Hải hiện đại, chiêm ngưỡng Bến Thượng Hải và Tháp Minh Châu.",https://cdn2.ivivu.com/2023/05/15/10/ivivu-ben-thuong-hai2-158x100.gif
Tour Trung Quốc 6N5Đ: Khám Phá Lệ Giang - Đại Lý - Shangrila (No Shopping),17.990.000VND,27-02-2025,"- Chiêm ngưỡng Núi Tuyết Ngọc Long, với phong cảnh núi non tuyệt đẹp và hệ sinh thái đa dạng. - Khám phá Lệ Giang Cổ Trấn di sản thế giới được UNESCO công nhận, nổi tiếng với kiến trúc cổ kính. - Tham quan Đại Lý vùng đất với Tam Tháp Đại Lý nổi tiếng và bề dày lịch sử văn hóa của dân tộc Bạch. - Chiêm ngưỡng vẻ đẹp Shangri-La, nơi được mệnh danh là thiên đường hạ giới với thiên nhiên hùng vĩ và khí hậu trong lành. - Tham quan Tu viện Songzanlin, tu viện Phật giáo Tây Tạng lớn nhất Vân Nam, mang đậm kiến trúc Tây Tạng và sự thanh bình. ",https://cdn2.ivivu.com/2019/01/25/11/ivivu-tour-le-giang-shangrila-lang-naxi-2-158x100.jpg
Tour Hồng Kông 5N4Đ: Trung Quốc - Thẩm Quyến - Quảng Châu Bay Cathay,18.990.000VND,26-03-2025,"Khám phá vẻ đẹp sôi động và phong phú của Hong Kong và miền Nam Trung Quốc qua hành trình 5 ngày 4 đêm, tham quan Hong Kong, Thâm Quyến và Quảng Châu. Trải nghiệm sự hiện đại và sầm uất của Hong Kong với các điểm đến nổi tiếng như Đại lộ Ngôi Sao, Thiền viện Chí Liên và chợ đêm Temple Street. Khám phá Thâm Quyến, thành phố công nghệ với nhiều khu mua sắm và công viên sáng tạo. Thưởng ngoạn Quảng Châu, thành phố lịch sử và văn hóa với các điểm tham quan hấp dẫn như Công viên Việt Tú và Chùa Quang Hiếu. Cùng iVIVU khám phá ngay hôm nay!",https://cdn2.ivivu.com/2016/09/02/18/ivivu-tour-hong-kong-4n3d-disney-land-cau-thanh-ma-2-158x100.jpg
Tour Trung Quốc 5N4Đ: HCM - Thượng Hải - Vô Tích - Ô Trấn - Hàng Châu - No Shopping,16.990.000VND,09-03-2025,"- Dạo bước Ô Trấn, thị trấn nước cổ kính hơn 1.000 năm tuổi. - Hành trình không mua sắm, trọn vẹn tham quan và thư giãn. - Khám phá Vô Tích qua phim trường Tam Quốc và Hồ Thái Hồ. - Chiêm ngưỡng Tây Hồ tại Hàng Châu, ví như 'tiên cảnh trần gian'. - Thưởng ngoạn Thượng Hải với Bến Thượng Hải và Tháp Đông Phương Minh Châu.",https://cdn2.ivivu.com/2024/07/05/17/thuong-hai-ivvv-158x100.gif
Tour Trung Quốc 5N4Đ: Nghi Xương - Phượng Hoàng Cổ Trấn - Trương Gia Giới - Núi Hallelujah,13.490.000VND,04-03-2025,"- Thả hồn trên sông Đà Giang qua hành trình du thuyền êm đềm. - Khám phá Động Tam Du, kỳ quan huyền bí giữa lòng núi đá vôi. - Ngỡ ngàng trước vẻ đẹp Nghi Xương, điểm đến thơ mộng bên dòng Dương Tử. - Đắm mình trong vẻ đẹp Phượng Hoàng Cổ Trấn, cổ kính và thơ mộng bên sông Đà Giang. - Công Viên Quốc Gia Trương Gia Giới: Ngắm ngọn núi Hallelujah, nguyên mẫu cho phim 'Avatar'.",https://cdn2.ivivu.com/2024/03/14/10/yi-chang-nghi-xuong-158x100.jpg
Tour Trung Quốc 5N4Đ: HCM - Bắc Kinh - Tử Cấm Thành - Vạn Lý Trường Thành - Công Viên Ngọc Uyên Đàm,13.950.000VND,30-03-2025,"- Vạn Lý Trường Thành: Kỳ quan thế giới và biểu tượng lịch sử Trung Hoa. - Sân vận động Tổ Chim: Kiến trúc hiện đại, biểu tượng Olympic Bắc Kinh. - Tử Cấm Thành: Cung điện hoàng gia nguy nga, lưu giữ báu vật nghệ thuật. - Công viên Ngọc Uyên Đàm: Nơi lý tưởng ngắm hoa anh đào nở rực rỡ theo mùa. - Quảng trường Thiên An Môn: Biểu tượng lịch sử, nơi Chủ tịch Mao tuyên bố thành lập Trung Quốc.",https://cdn2.ivivu.com/2025/01/22/14/phu-hoa-than-bac-kinh-ivv-158x100.gif
Tour Trung Quốc 5N4Đ: Bắc Kinh - Trùng Khánh - Tử Cấm Thành - Hồng Nhai Động,17.690.000VND,08-03-2025,"- Thả hồn vào vẻ đẹp cổ kính của Tử Cấm Thành nơi lưu giữ dấu ấn hoàng gia. - Dạo bước trong không gian cổ xưa của Cổ Trấn Từ Khí Khẩu ở Trùng Khánh. - Chiêm ngưỡng tuyến tàu đô thị độc đáo chạy xuyên qua các tòa nhà cao tầng. - Chạm tay vào lịch sử khi khám phá Vạn Lý Trường Thành hùng vĩ và Di Hòa Viên thơ mộng. - Thưởng thức khung cảnh lộng lẫy của Hồng Nhai Động, khi phố xá sáng rực đèn lồng bên bờ sông.",https://cdn2.ivivu.com/2017/11/06/10/van-ly-truong-thanh-bia--158x100.jpg
Tour Lệ Giang - Shangrila 5N4Đ: Núi Tuyết Ngọc Long - Thành Cổ Nghìn Năm - Khe Hổ Nhảy,15.990.000VND,04-03-2025,"- Núi Tuyết Ngọc Long - Chinh phục độ cao 4.600m, ngắm tuyết trắng quanh năm. - Thành Cổ Lệ Giang - Venice phương Đông với những con kênh nhỏ và phố cổ 800 năm. - Khe Hổ Nhảy - Một trong những hẻm núi sâu và đẹp nhất thế giới. - Hồ Napa Shangrila - Thiên đường yên bình giữa thảo nguyên, điểm đến của chim di cư quý hiếm. - Đền Songzanlin - Tiểu Cung Điện Potala, biểu tượng văn hóa Tây Tạng tại Shangrila.",https://cdn2.ivivu.com/2024/02/27/15/ivivu-show-le-giang-thien-co-tinh-trung-quoc-158x100.jpg
Tour Trung Quốc 6N5Đ: TP.HCM - Côn Minh - Đại Lý - Lệ Giang - Shangrila,20.990.000VND,07-03-2025,"- Chinh phục Ngọc Long Tuyết Sơn – Ngắm khung cảnh tuyết phủ hùng vĩ và trải nghiệm show 'Ấn Tượng Lệ Giang' - Tàu cao tốc 300km/h – Trải nghiệm tốc độ siêu nhanh, ngắm cảnh đẹp trên hành trình Côn Minh – Lệ Giang – Đại Lý. - Khám phá Đền Songzanlin – “Tiểu Potala” của Shangrila với kiến trúc Phật giáo Tây Tạng độc đáo. - Khe Hổ Nhảy: thẳng cảnh thiên nhiên kỳ thú này là một hẻm núi sâu, dài và hẹp nhất thế giới. - Dạo bước phố cổ Lệ Giang & Đại Lý – Đắm mình trong không gian cổ kính, check-in những góc đẹp như tranh vẽ.",https://cdn2.ivivu.com/2024/02/27/15/ivivu-show-le-giang-thien-co-tinh-trung-quoc-158x100.jpg
Khám Phá Trung Hoa 7N6Đ: Bắc Kinh - Hàng Châu - Thượng Hải - Ô Trấn,23.990.000VND,11-03-2025,"- Thưởng ngoạn Vạn Lý Trường Thành - Kỳ quan thế giới nổi bật, biểu tượng lịch sử hùng vĩ của Trung Hoa. - Thư giãn trên Tây Hồ Hàng Châu - Ngắm nhìn phong cảnh thơ mộng qua Tây Hồ thập cảnh nổi tiếng. - Khám phá Ô Trấn cổ kính - Trấn sông nước với kiến trúc và văn hóa hơn 1.000 năm tuổi. - Dạo bước Bến Thượng Hải - Hòa mình vào vẻ đẹp giao thoa giữa cổ kính và hiện đại. - Tham quan Chùa Phật Ngọc Thượng Hải - Nơi lưu giữ tượng Phật ngọc bích quý giá và độc đáo.",https://cdn2.ivivu.com/2024/08/30/13/tu-cam-thanh-bac-kinh-ivv-158x100.gif
Tour Trung Quốc 7N7Đ: TP.HCM - Trùng Khánh - Thành Đô - Cửu Trại Câu - Nga Mi Sơn,24.990.000VND,07-03-2025,- Khám phá Trùng Khánh - Trải nghiệm văn hóa và ẩm thực độc đáo tại thành phố hiện đại bên bờ sông Dương Tử. - Chiêm ngưỡng Cửu Trại Câu - Thưởng thức cảnh quan thiên nhiên tuyệt đẹp với những hồ nước xanh ngọc và thác nước hùng vĩ. - Tham quan Thành Đô - Tìm hiểu về lịch sử và văn hóa của vùng đất nổi tiếng với các ngôi đền cổ. - Thăm Nga Mi Sơn - Một trong Tứ đại Phật giáo danh sơn Trung Quốc với cảnh núi non hùng vĩ. - Thưởng thức ẩm thực địa phương - Tận hưởng các món ăn truyền thống đậm đà hương vị đặc trưng của Tứ Xuyên.,https://cdn2.ivivu.com/2018/05/11/17/ivivu-cuu-trai-cau-3-158x100.jpg
Tour Trung Quốc 6N5Đ: Nghi Xương - Trương Gia Giới - Thiên Môn Sơn - Phượng Hoàng Cổ Trấn,13.888.000VND,08-03-2025,- Đập Tam Hiệp: Chiêm ngưỡng kỳ quan thủy điện lớn nhất thế giới. - Thiên Môn Sơn: Chinh phục Cổng Trời và cáp treo dài nhất thế giới. - Sạn Đạo Kính: Thử thách lòng can đảm trên con đường kính cheo leo. - Phượng Hoàng Cổ Trấn: Thả hồn vào vẻ đẹp cổ kính bên dòng Đà Giang. - Trải nghiệm ngồi thuyền ngắm nhìn phong cảnh hùng vĩ của Tiểu Cửu Trại Thần Tuyền Hồ.,https://cdn2.ivivu.com/2023/02/23/11/ivivu-trung-quoc-cat-thu-158x100.gif
Tour Trung Quốc 5N4Đ: HCM - Nghi Xương - Trương Gia Giới - Phượng Hoàng Cổ Trấn,12.288.000VND,04-03-2025,"- Đập Tam Hiệp: Chiêm ngưỡng kỳ quan thủy điện lớn nhất thế giới. - Phượng Hoàng Cổ Trấn: Thả hồn vào vẻ đẹp cổ kính bên dòng Đà Giang. - Công viên Trương Gia Giới: Chiêm ngưỡng Avatar Hallelujah và hàng ngàn cột đá hùng vĩ. - Cầu Kính Đại Hiệp Cốc: Chinh phục cầu kính 430m dài, 300m cao, thử thách lòng dũng cảm.",https://cdn2.ivivu.com/2024/10/08/15/hem-nui-tay-lang-trung-quoc-ivv-158x100.gif
Tour Trung Quốc 5N4Đ: TP.HCM - Thượng Hải - Vô Tích - Ô Trấn - Hàng Châu - Tặng 1 Đêm Khách Sạn 5 Sao,14.990.000VND,08-03-2025,"- Khám phá thành phố Thượng Hải – biểu tượng của sự hiện đại và phát triển với những tòa nhà cao chọc trời và không gian kiến trúc cổ kính, đem đến sự giao thoa giữa cũ và mới. - Tham quan Vô Tích – thành phố thanh bình với hồ Thái Hồ nổi tiếng và những ngôi đền cổ xưa. - Khám phá thị trấn Ô Trấn – được mệnh danh là “Venice của phương Đông” với hệ thống kênh rạch cổ kính và ngôi nhà gỗ truyền thống. - Chiêm ngưỡng vẻ đẹp của Hàng Châu – nổi tiếng với Tây Hồ, nơi được UNESCO công nhận là Di sản Thế giới nhờ cảnh quan thơ mộng và lịch sử phong phú. - Tận hưởng đêm tại khách sạn 5 sao – đem đến sự thư giãn và tiện nghi sau những ngày tham quan khám phá đầy thú vị.",https://cdn2.ivivu.com/2024/06/07/19/o-tran-trung-quoc-ivv-158x100.gif
Tour Trung Quốc 6N5Đ: HCM - Bắc Kinh - Tô Châu - Hàng Châu - Thượng Hải,24.990.000VND,01-03-2025,- Tử Cấm Thành và Quảng trường Thiên An Môn: Di tích lịch sử hoàng gia và trung tâm chính trị lớn nhất thế giới. - Vạn Lý Trường Thành: Kỳ quan thế giới với cảnh quan hùng vĩ. - Dạo thuyền Tây Hồ: Khung cảnh nên thơ gắn liền những huyền thoại nổi tiếng. - Ô Trấn cổ kính: Kiến trúc 1300 năm tuổi đậm chất lịch sử. - Bến Thượng Hải và Phố Nam Kinh: Biểu tượng hiện đại và cổ kính của Thượng Hải.,https://cdn2.ivivu.com/2023/10/27/13/ivivu-pho-tien-mon-bac-kinh-158x100.jpg
Tour Trung Quốc 5N4Đ: HCM - Thượng Hải - Tô Châu - Ô Trấn - Hàng Châu (Bay MU),15.990.000VND,05-03-2025,- Bến Thượng Hải & Phố Nam Kinh - Đắm chìm trong vẻ đẹp hiện đại & cổ kính - Ô Trấn cổ trấn 1300 năm tuổi - Venice phương Đông với khung cảnh tuyệt đẹp - Tây Hồ & Trà Long Tĩnh - Ngồi thuyền ngắm cảnh & thưởng thức trà đạo Trung Hoa - Dự Viên & Miếu Thành Hoàng - Khám phá kiến trúc cổ đặc sắc của Thượng Hải - Show Tống Thành Thiên Cổ Tình - Sân khấu hoành tráng tái hiện lịch sử Hàng Châu (tự túc),https://cdn2.ivivu.com/2024/07/01/15/song-o-tran-ivv--158x100.gif
Tour Trung Quốc 7N7Đ: HCM - Vũ Hán - Tương Dương - Núi Võ Đang - Hoàng Hạc Lâu (Ngắm Hoa Anh Đào),26.990.000VND,12-03-2025,"- Chinh phục Núi Võ Đang: Tham quan Kim Điện và khám phá Thái Cực quyền. - Ngắm hoa anh đào: Chiêm ngưỡng sắc hoa rực rỡ tại Công viên Đông Hồ. - Tham quan Thần Nông Giá: Lên đỉnh Thần Nông Đỉnh, khám phá thiên nhiên kỳ thú. - Chiêm ngưỡng Đập Tam Hiệp: Khám phá công trình thủy điện lớn nhất thế giới. - Dạo phố Giang Hán: Thưởng ngoạn kiến trúc đa phong cách tại phố đi bộ nổi tiếng.",https://cdn2.ivivu.com/2025/01/15/17/ivivu-san-bay-quoc-te-thien-ha-vu-han-trung-quoc-158x100.gif
Tour Trung Quốc 6N5Đ: Thành Đô - Cửu Trại Câu - Lạc Sơn Đại Phật - No shopping,18.990.000VND,12-03-2025,"- Thăm Công viên Gấu Trúc Đô Giang Yển – Gặp gỡ loài gấu trúc khổng lồ đáng yêu. - Khám phá Cửu Trại Câu – Hồ nước xanh ngọc, thác nước hùng vĩ, rừng nguyên sinh tuyệt đẹp. - Ngồi thuyền ngắm Lạc Sơn Đại Phật – Tượng Phật bằng đá cao nhất thế giới, di sản UNESCO. - Dạo phố cổ Cẩm Lý & Đường Xuân Hy – Thưởng thức văn hóa, ẩm thực và mua sắm đặc trưng. - Thưởng thức Lẩu Dân Tộc Tạng – Đậm đà hương vị cao nguyên Tây Tạng.",https://cdn2.ivivu.com/2024/01/18/11/ngo-rong-ngo-hep-trung-quoc-158x100.jpg
Tour Trung Quốc 5N4Đ: HCM - Thượng Hải - Hàng Châu - Ô Trấn - Tô Châu (Bay VNA),15.990.000VND,10-09-2025,"- Lạc vào không gian yên bình và cổ kính của Ô Trấn, nơi dòng nước len lỏi qua những con phố cổ. - Thưởng ngoạn những khu vườn cổ tại Tô Châu, nơi hội tụ tinh hoa kiến trúc và văn hóa Trung Hoa. - Dạo quanh Tây Hồ thơ mộng ở Hàng Châu, chiêm ngưỡng cảnh sắc thiên nhiên tuyệt đẹp như tranh vẽ. - Khám phá ẩm thực đa dạng với các món ăn độc đáo, mỗi điểm đến là một trải nghiệm mới lạ cho vị giác. - Đắm chìm trong vẻ đẹp hiện đại của Thượng Hải với góc nhìn toàn cảnh từ Tháp Minh Châu, một biểu tượng rực rỡ của thành phố.",https://cdn2.ivivu.com/2024/06/26/17/mieu-thanh-hoang-ivv-158x100.gif
Tour Hồng Kông 4N3Đ: City Tour - Free Day - Mua Sắm Miễn Thuế,17.490.000VND,22-03-2025,"- Mua sắm miễn thuế: Thỏa sức mua sắm tại các trung tâm lớn. - Đỉnh Thái Bình: Chiêm ngưỡng toàn cảnh Hong Kong từ đỉnh núi cao nhất. - Chùa Wong Tai Sin: Viếng ngôi chùa linh thiêng, cầu may mắn và bình an. - Ẩm thực đường phố: Thưởng thức dim sum, thịt nướng và bánh trứng nổi tiếng. - Đại lộ Ngôi sao: Khám phá con đường vinh danh các ngôi sao điện ảnh và ngắm cảng Victoria.",https://cdn2.ivivu.com/2016/09/02/18/ivivu-tour-hong-kong-4n3d-disney-land-cau-thanh-ma-2-158x100.jpg
Tour Hồng Kông 4N3Đ: Khám Phá Hong Kong - Miếu Huỳnh Đại Tiên - Trải Nghiệm Disneyland (Option),17.450.000VND,08-03-2025,"- Viếng Miếu Huỳnh Đại Tiên: Chùa linh thiêng nổi tiếng, cầu an và tài lộc. - Ngắm cảnh từ Núi Thái Bình: Toàn cảnh thành phố và cảng Victoria từ trên cao. - Dạo bước Đại Lộ Ngôi Sao: Khám phá dấu ấn của các ngôi sao điện ảnh Hong Kong. - Mua sắm miễn thuế: Thỏa sức mua sắm các thương hiệu nổi tiếng tại trung tâm DFS. - Tham quan Disneyland và Đại Nhĩ Sơn (Option): Vui chơi tại Disneyland và khám phá tượng Phật khổng lồ trên Đại Nhĩ Sơn.",https://cdn2.ivivu.com/2016/09/02/18/ivivu-tour-hong-kong-4n3d-disney-land-cau-thanh-ma-2-158x100.jpg
Tour Trung Quốc 7N6Đ: Thượng Hải - Bắc Kinh - Hàng Châu - Ô Trấn - Vạn Lý Trường Thành,23.990.000VND,10-03-2025,"- Tản bộ tại Ô Trấn: Khu phố cổ với những cây cầu và con kênh truyền thống. - Thưởng ngoạn phong cảnh tại Hàng Châu: Vẻ đẹp thơ mộng của Tây Hồ. - Khám phá Cố Cung Bắc Kinh: Di sản văn hóa thế giới, cung điện hoàng gia của các triều đại Trung Quốc. - Khám phá Vạn Lý Trường Thành: Biểu tượng lịch sử và văn hóa của Trung Quốc, với phong cảnh hùng vĩ. - Tham quan Thượng Hải: Trải nghiệm thành phố hiện đại với sự pha trộn giữa văn hóa cổ truyền và phát triển hiện đại.",https://cdn2.ivivu.com/2023/03/16/10/ivivu-tu-cam-thanh-2-158x100.gif
Tour Trung Quốc 5N4Đ: HCM - Hàng Châu - Ô Trấn - Tô Châu - Thượng Hải,16.990.000VND,01-03-2025,"- Thưởng thức tiệc BBQ lẩu nướng đậm chất địa phương. - Check-in Bến Thượng Hải và tháp Đông Phương Minh Châu. - Mặc hán phục cổ trang tại Ô Trấn, thưởng trà và bánh ngọt. - Dạo thuyền ngắm Tây Hồ, biểu tượng thơ mộng của Hàng Châu. - Khám phá di sản Tô Châu, Hàng Châu: Tây Hồ, Sư Tử Lâm, Hàn Sơn Tự.",https://cdn2.ivivu.com/2023/07/21/16/ivivu-chua-phat-ngoc-158x100.jpg
Tour Trung Quốc 6N5Đ: Khám Phá Khai Phong - Lạc Dương - Tây An,21.990.000VND,19-03-2025,- Chiêm ngưỡng kỳ quan Phật giáo tại Hang đá Long Môn. - Thưởng ngoạn 'Kungfu Thiếu Lâm Tự' đỉnh cao. - Khám phá di sản Tần Thủy Hoàng và Binh Mã Dũng. - Tận hưởng lễ hội hoa Mẫu Đơn rực rỡ tại Lạc Dương (tháng 4). - Đại Đường Bất Dạ Thành: Phố đêm lung linh thời Đường.,https://cdn2.ivivu.com/2024/01/26/12/ivivu-binh-ma-dung-lang-mo-tan-thuy-hoang-trung-quoc-158x100.jpeg
Tour Trung Quốc 7N6Đ: HCM - Bắc Kinh - Thượng Hải - Hàng Châu - Ô Trấn,23.990.000VND,14-03-2025,"- Vạn Lý Trường Thành: Bước chân trên kỳ quan lịch sử hùng vĩ. - Ô Trấn cổ kính: Khám phá nét bình yên và kiến trúc cổ của thị trấn nước. - Di Hòa Viên: Tận hưởng khung cảnh thơ mộng tại cung điện mùa hè thanh bình. - Du thuyền sông Hoàng Phố: Thưởng thức vẻ đẹp lung linh của Thượng Hải về đêm. - Tử Cấm Thành: Đắm mình trong cung điện tráng lệ, biểu tượng quyền lực hoàng gia.",https://cdn2.ivivu.com/2024/05/29/09/vuong-phu-tinh-ivv-158x100.gif
Tour Trung Quốc Trong Ngày: Hà Khẩu - Công Viên Ánh Sáng,650.000VND,27-02-2025,"Khám phá Trung Quốc trong 1 ngày với hành trình tham quan Hà Khẩu và Công viên Ánh Sáng. Tham quan phố cổ Hà Khẩu, trải nghiệm văn hóa và ẩm thực địa phương. Thưởng ngoạn vẻ đẹp lung linh và hiện đại của Công viên Ánh Sáng với các màn trình diễn ánh sáng độc đáo. Tour lý tưởng cho du khách muốn tận hưởng một chuyến đi ngắn ngày, khám phá văn hóa và cảnh đẹp gần biên giới. Cùng iVIVU khám phá ngay hôm nay!",Không tìm thấy ảnh
Tour Trung Quốc 7N6Đ: Thượng Hải - Hàng Châu - Ô Trấn - Giang Tô - Vô Tích - Bắc Kinh,23.790.000VND,05-03-2025,"- Khám phá Vạn Lý Trường Thành, Kỳ quan vỹ đại của nhân loại. - Check -in tại Ô Trấn một trong những cổ trấn lâu đời nhất Trung Quốc. - Trải nghiệm dạo thuyền trên Tây Hồ, thưởng thức vẻ đẹp yên bình, thơ mộng của Hàng Châu. - Tặng trải nghiệm mặc Hán Phục, thưởng trà và bánh ngọt tại cổ trấn Tân Thị hơn 1000 năm tuổi. - Tham quan Cung điện mùa hè, địa điểm thư giãn của hoàng đế và các vị hoàng thân quốc thích.",https://cdn2.ivivu.com/2024/06/26/17/mieu-thanh-hoang-ivv-158x100.gif
Tour Thượng Hải 5N4Đ: Thượng Hải - Hàng Châu - Vô Tích (Bay VNA),15.990.000VND,01-03-2025,- Khám phá Ô Trấn: Trấn cổ hơn 1.300 năm với kiến trúc sông nước độc đáo. - Phim trường Tam Quốc: Không gian hoành tráng tái hiện lịch sử tại Vô Tích. - Bến Thượng Hải: Check-in tháp Đông Phương Minh Châu và tháp Kim Mậu. - Miếu Thành Hoàng: Khu mua sắm sầm uất kết hợp kiến trúc cổ kính và hiện đại. - Dạo thuyền Tây Hồ: Ngắm Tam Đàn Ấn Nguyệt và Tháp Lôi Phong tại Hàng Châu.,https://cdn2.ivivu.com/2019/04/16/15/ivivu-thap-truyen-hinh-dong-phuong-minh-chau-1-158x100.jpg
Tour Trung Quốc 5N4Đ: HCM - Thượng Hải - Hàng Châu - Tô Châu - Ô Trấn (Bay VNA),14.990.000VND,11-04-2025,"- Lạc vào không gian yên bình và cổ kính của Ô Trấn, nơi dòng nước len lỏi qua những con phố cổ. - Thưởng ngoạn những khu vườn cổ tại Tô Châu, nơi hội tụ tinh hoa kiến trúc và văn hóa Trung Hoa. - Dạo quanh Tây Hồ thơ mộng ở Hàng Châu, chiêm ngưỡng cảnh sắc thiên nhiên tuyệt đẹp như tranh vẽ. - Khám phá ẩm thực đa dạng với các món ăn độc đáo, mỗi điểm đến là một trải nghiệm mới lạ cho vị giác. - Đắm chìm trong vẻ đẹp hiện đại của Thượng Hải với góc nhìn toàn cảnh từ Tháp Minh Châu, một biểu tượng rực rỡ của thành phố.",https://cdn2.ivivu.com/2024/08/08/17/ben-thuong-hai-ivvv-158x100.gif
